   4.387199999996E-002   4.388308525085E-002   1.082596000000E+000   1.082867860794E+000
   4.151400000001E-002   4.151797294617E-002   1.022288000000E+000   1.022369861603E+000
   4.149199999983E-002   4.149794578552E-002   1.025182000000E+000   1.025247812271E+000
   4.107900000008E-002   4.118704795837E-002   1.044711000000E+000   1.048890113831E+000
   4.085200000009E-002   4.086995124817E-002   1.020683000000E+000   1.020863056183E+000
   4.106800000000E-002   4.106783866882E-002   1.013053000000E+000   1.013282775879E+000
   4.465400000004E-002   4.465413093567E-002   1.058997000000E+000   1.059209823608E+000
   4.212100000018E-002   4.237508773804E-002   1.057384000000E+000   1.070300102234E+000
   4.139799999984E-002   4.139804840088E-002   1.030788000000E+000   1.030845880508E+000
   4.485300000010E-002   4.487299919128E-002   1.099216000000E+000   1.099325180054E+000
   4.344399999991E-002   4.344415664673E-002   1.076140000000E+000   1.080161809921E+000
   4.078499999991E-002   4.079985618591E-002   1.024437000000E+000   1.024517059326E+000
   4.339099999993E-002   4.339694976807E-002   1.061464000000E+000   1.061532974243E+000
   4.471899999999E-002   4.471802711487E-002   1.071287000000E+000   1.071326971054E+000
   4.136900000003E-002   4.136896133423E-002   1.039012000000E+000   1.039056062698E+000
   4.219600000010E-002   4.219698905945E-002   1.047779000000E+000   1.047846078873E+000
   4.070800000000E-002   4.470610618591E-002   1.066834000000E+000   1.070901155472E+000
   4.363200000012E-002   4.363703727722E-002   1.061762000000E+000   1.061793804169E+000
   4.443500000002E-002   4.443502426147E-002   1.101861000000E+000   1.101952075958E+000
   4.265400000008E-002   4.265499114990E-002   1.012246000000E+000   1.040286064148E+000
   4.192300000000E-002   4.192209243774E-002   1.042530000000E+000   1.042609930038E+000
   4.095099999995E-002   4.095697402954E-002   1.018940000000E+000   1.019006013870E+000
   4.441199999997E-002   4.441094398499E-002   1.072829000000E+000   1.072852849960E+000
   4.157699999996E-002   4.157710075378E-002   1.043951000000E+000   1.044015884399E+000
   4.297500000007E-002   4.298496246338E-002   8.852019999999E-001   8.852789402008E-001
   4.307300000005E-002   4.321908950806E-002   8.757340000000E-001   8.802471160889E-001
   4.274400000008E-002   4.274392127991E-002   8.781240000001E-001   8.781301975250E-001
   4.518399999984E-002   4.518294334412E-002   8.810010000000E-001   8.810720443726E-001
   4.210100000000E-002   4.210805892944E-002   8.569630000000E-001   8.570270538330E-001
   4.253499999982E-002   4.254817962646E-002   8.532750000002E-001   8.533329963684E-001
   4.235999999992E-002   4.236006736755E-002   8.536489999999E-001   8.536989688873E-001
   4.283699999996E-002   4.284310340881E-002   8.543430000000E-001   8.543839454651E-001
   4.254400000013E-002   4.254508018494E-002   8.707270000000E-001   8.707959651947E-001
   4.201199999989E-002   4.201197624207E-002   8.622839999998E-001   8.623631000519E-001
   5.020999999988E-002   5.021095275879E-002   9.177119999999E-001   9.659130573273E-001
   4.604199999994E-002   4.604411125183E-002   8.997749999999E-001   8.997898101807E-001
   4.476499999987E-002   4.476404190063E-002   9.186780000000E-001   9.187538623810E-001
   4.526099999998E-002   4.526090621948E-002   9.002990000001E-001   9.003038406372E-001
   4.252399999996E-002   4.252505302429E-002   8.625890000001E-001   8.626399040222E-001
   4.510699999992E-002   4.510712623596E-002   9.113530000000E-001   9.114410877228E-001
   4.546799999980E-002   4.549312591553E-002   8.612489999998E-001   8.613231182098E-001
   4.253699999981E-002   4.256701469421E-002   8.592480000000E-001   8.593599796295E-001
   4.349100000013E-002   4.349088668823E-002   8.980159999999E-001   9.020590782166E-001
   4.627400000004E-002   4.627609252930E-002   9.188480000000E-001   9.188921451569E-001
   4.263300000002E-002   4.263401031494E-002   8.680910000000E-001   8.681640625000E-001
   4.269899999986E-002   4.286599159241E-002   8.691730000000E-001   8.723330497742E-001
   4.581499999995E-002   4.581999778748E-002   8.980550000001E-001   9.019520282745E-001
   4.367500000012E-002   4.367399215698E-002   9.007099999999E-001   9.007139205933E-001
   4.217599999993E-002   4.217696189880E-002   8.727019999999E-001   8.727571964264E-001
   4.245500000002E-002   4.245495796204E-002   8.891939999999E-001   8.892500400543E-001
   4.208700000004E-002   4.209303855896E-002   8.508010000000E-001   8.508567810059E-001
   4.268899999988E-002   4.270195960999E-002   8.633440000001E-001   8.634679317474E-001
   4.364199999986E-002   4.364299774170E-002   8.894940000000E-001   8.895778656006E-001
   4.527400000006E-002   4.527497291565E-002   8.847710000000E-001   8.848319053650E-001
   4.579600000011E-002   4.579591751099E-002   8.935030000000E-001   8.935899734497E-001
   4.508399999986E-002   4.508399963379E-002   9.011200000000E-001   9.011709690094E-001
   4.346499999997E-002   4.346513748169E-002   8.589600000000E-001   8.590419292450E-001
   4.519100000016E-002   4.519104957581E-002   8.585830000000E-001   8.586461544037E-001
   4.291900000021E-002   4.291892051697E-002   8.649960000000E-001   8.650579452515E-001
   4.256099999998E-002   4.271197319031E-002   9.067830000001E-001   9.160919189453E-001
   4.490400000009E-002   4.491496086121E-002   9.108959999999E-001   9.109461307526E-001
   4.444800000010E-002   4.447102546692E-002   8.970979999999E-001   8.972730636597E-001
   4.526600000008E-002   4.527091979980E-002   9.090219999998E-001   9.091749191284E-001
   4.281199999991E-002   4.281902313232E-002   8.570739999998E-001   8.571300506592E-001
   4.201499999999E-002   4.201507568359E-002   8.479110000001E-001   8.479430675507E-001
   4.314100000011E-002   4.314613342285E-002   8.539610000000E-001   8.540120124817E-001
   4.273699999999E-002   4.274201393127E-002   8.476630000000E-001   8.477411270142E-001
   4.206199999999E-002   4.206490516663E-002   8.591289999999E-001   8.592000007629E-001
   4.299199999991E-002   4.299187660217E-002   8.732450000000E-001   8.732960224152E-001
   4.267899999991E-002   4.268288612366E-002   8.709990000000E-001   8.710751533508E-001
   4.227400000013E-002   4.227900505066E-002   8.761820000000E-001   8.762509822845E-001
   4.203299999995E-002   4.203319549561E-002   8.495550000000E-001   8.536429405212E-001
   3.958499999999E-002   4.403495788574E-002   8.882300000000E-001   8.972580432892E-001
   4.681200000005E-002   4.681181907654E-002   8.972300000000E-001   8.972699642181E-001
   4.277699999989E-002   4.277610778809E-002   8.652959999999E-001   8.653399944305E-001
   4.250400000001E-002   4.250407218933E-002   8.828760000001E-001   8.829200267792E-001
   4.522300000008E-002   4.522299766541E-002   9.171320000000E-001   9.171519279480E-001
   4.579100000001E-002   4.579114913940E-002   9.103230000001E-001   9.143660068512E-001
   4.253700000004E-002   4.265904426575E-002   8.654750000001E-001   8.681631088257E-001
   4.490400000009E-002   4.491209983826E-002   8.960900000000E-001   8.961238861084E-001
   4.396700000007E-002   4.396700859070E-002   8.586130000001E-001   8.586390018463E-001
   4.612999999995E-002   4.667496681213E-002   8.969480000001E-001   9.029579162598E-001
   4.230600000005E-002   4.230999946594E-002   8.566120000000E-001   8.568449020386E-001
   4.200100000003E-002   4.201102256775E-002   8.477840000000E-001   8.479969501495E-001
   4.363599999988E-002   4.364109039307E-002   8.690620000000E-001   8.692269325256E-001
   4.436200000009E-002   4.436087608337E-002   8.745100000001E-001   8.746819496155E-001
   4.689000000008E-002   4.689002037048E-002   9.192300000000E-001   9.192638397217E-001
   4.557900000009E-002   4.558110237122E-002   8.771890000000E-001   8.772509098053E-001
   4.568700000004E-002   4.568696022034E-002   9.097670000001E-001   9.098179340363E-001
   4.251499999987E-002   4.252195358276E-002   8.894130000001E-001   8.895409107208E-001
   4.445999999984E-002   4.445886611938E-002   8.982010000000E-001   8.982810974121E-001
   4.569600000013E-002   4.613804817200E-002   8.850710000002E-001   9.083480834961E-001
   4.601700000012E-002   4.646992683411E-002   8.926389999999E-001   8.979749679565E-001
   4.606899999999E-002   4.606795310974E-002   8.878990000001E-001   8.879561424255E-001
   4.627199999982E-002   4.627180099487E-002   9.156579999999E-001   9.156899452209E-001
   4.310899999996E-002   4.322814941406E-002   8.803130000001E-001   8.835659027100E-001
   4.486799999995E-002   4.487299919128E-002   9.165560000001E-001   9.166488647461E-001
   4.305700000009E-002   4.305505752563E-002   8.906630000001E-001   8.907380104065E-001
   4.257499999994E-002   4.257512092590E-002   9.029020000000E-001   9.030179977417E-001
   4.350700000009E-002   4.350781440735E-002   8.664620000000E-001   8.665199279785E-001
   4.248099999995E-002   4.248094558716E-002   8.616100000002E-001   8.616888523102E-001
   4.271900000003E-002   4.271888732910E-002   8.940430000000E-001   8.941619396210E-001
   4.615899999999E-002   4.615783691406E-002   9.143329999999E-001   9.183759689331E-001
   4.248000000007E-002   4.248595237732E-002   8.905540000001E-001   8.906059265137E-001
   4.515500000002E-002   4.515504837036E-002   8.897730000001E-001   8.898179531097E-001
   4.376999999999E-002   4.411792755127E-002   8.840579999999E-001   8.881261348724E-001
   4.274699999996E-002   4.274606704712E-002   8.685550000000E-001   8.685948848724E-001
   4.304000000002E-002   4.303908348083E-002   8.753110000000E-001   8.753747940063E-001
   4.198700000006E-002   4.198694229126E-002   8.536009999998E-001   8.536670207977E-001
   4.683799999998E-002   4.684495925903E-002   9.209250000001E-001   9.210779666901E-001
   4.204200000004E-002   4.204702377319E-002   8.577399999999E-001   8.578128814697E-001
   4.249699999991E-002   4.249596595764E-002   8.794530000000E-001   8.795111179352E-001
   4.448299999990E-002   4.448390007019E-002   8.930060000000E-001   8.930559158325E-001
   4.520600000001E-002   4.520606994629E-002   9.146500000002E-001   9.146890640259E-001
   4.540200000019E-002   4.540300369263E-002   9.104990000001E-001   9.105679988861E-001
   4.207199999996E-002   4.218411445618E-002   8.972229999999E-001   8.973951339722E-001
   4.278199999999E-002   4.278993606567E-002   8.682719999999E-001   8.683288097382E-001
   4.574699999989E-002   4.574704170227E-002   9.110570000000E-001   9.110989570618E-001
   4.424999999992E-002   4.424905776978E-002   8.993010000002E-001   8.993601799011E-001
   4.261799999995E-002   4.261708259583E-002   8.641689999999E-001   8.643400669098E-001
   4.417500000000E-002   4.417395591736E-002   9.124649999999E-001   9.126670360565E-001
   4.629500000010E-002   4.629516601562E-002   9.205480000001E-001   9.205660820007E-001
   4.504099999986E-002   4.503798484802E-002   8.989929999998E-001   8.991751670837E-001
   4.263700000001E-002   4.280614852905E-002   8.960860000002E-001   9.055509567261E-001
   4.510500000015E-002   4.511117935181E-002   8.890969999998E-001   8.891470432281E-001
   4.481000000033E-002   4.481601715088E-002   9.052930000003E-001   9.053149223328E-001
   4.220600000008E-002   4.220986366272E-002   8.563970000000E-001   8.564548492432E-001
   4.520000000002E-002   4.520010948181E-002   9.168970000001E-001   9.169080257416E-001
   4.202800000030E-002   4.202699661255E-002   8.608789999998E-001   8.609659671783E-001
   4.264199999989E-002   4.264712333679E-002   8.558699999999E-001   8.560440540314E-001
   4.269500000009E-002   4.270005226135E-002   8.700660000000E-001   8.702299594879E-001
   4.551400000037E-002   4.551887512207E-002   9.168700000000E-001   9.211039543152E-001
   4.190100000005E-002   4.589796066284E-002   9.001570000000E-001   9.042000770569E-001
   4.524599999968E-002   4.525017738342E-002   8.996569999999E-001   9.037220478058E-001
   4.435000000012E-002   4.434895515442E-002   8.973759999999E-001   8.974380493164E-001
   4.289400000016E-002   4.289412498474E-002   8.903169999999E-001   8.903429508209E-001
   4.287400000021E-002   4.287409782410E-002   8.636849999998E-001   8.637599945068E-001
   4.257800000005E-002   4.259610176086E-002   8.611309999997E-001   8.612208366394E-001
   4.448800000000E-002   4.449415206909E-002   8.804590000000E-001   8.805160522461E-001
   4.490499999974E-002   4.490494728088E-002   9.168919999997E-001   9.169199466705E-001
   4.551900000024E-002   4.551887512207E-002   8.942179999999E-001   8.942708969116E-001
   4.472100000021E-002   4.472208023071E-002   8.713720000001E-001   8.714289665222E-001
   4.421999999977E-002   4.458785057068E-002   9.017749999998E-001   9.071249961853E-001
   4.340999999977E-002   4.340791702271E-002   8.932449999998E-001   8.932809829712E-001
   4.285100000016E-002   4.285907745361E-002   8.949890000004E-001   8.990318775177E-001
   4.314599999998E-002   4.314494132996E-002   8.640700000001E-001   8.681428432465E-001
   4.622199999994E-002   4.622197151184E-002   9.156200000002E-001   9.156489372253E-001
   4.305199999999E-002   4.332685470581E-002   8.802859999996E-001   8.850660324097E-001
   4.119099999980E-002   4.586195945740E-002   9.145819999999E-001   9.438128471375E-001
   4.206699999986E-002   4.206585884094E-002   8.494590000000E-001   8.495919704437E-001
   4.237400000011E-002   4.238104820251E-002   8.479900000002E-001   8.481860160828E-001
   4.498299999977E-002   4.498815536499E-002   9.136229999999E-001   9.138579368591E-001
   4.479700000002E-002   4.479694366455E-002   9.123700000000E-001   9.123969078064E-001
   4.285899999968E-002   4.286003112793E-002   8.686360000002E-001   8.687849044800E-001
   4.306899999983E-002   4.332900047302E-002   8.956680000001E-001   9.131700992584E-001
   4.526000000033E-002   4.526019096375E-002   9.190980000003E-001   9.192471504211E-001
   4.505100000006E-002   4.505014419556E-002   9.203499999999E-001   9.203670024872E-001
   4.299099999980E-002   4.299020767212E-002   9.023849999999E-001   9.025568962097E-001
   4.663699999992E-002   4.663586616516E-002   9.160410000000E-001   9.161019325256E-001
   4.505699999982E-002   4.506587982178E-002   9.118010000002E-001   9.118030071259E-001
   4.403299999967E-002   4.403305053711E-002   9.020109999997E-001   9.020490646362E-001
   4.220799999985E-002   4.221391677856E-002   8.529229999999E-001   8.529939651489E-001
   4.249500000014E-002   4.250001907349E-002   8.606900000000E-001   8.607449531555E-001
   4.548900000009E-002   4.548716545105E-002   9.153379999998E-001   9.154059886932E-001
   4.501299999993E-002   4.501414299011E-002   9.210899999998E-001   9.211049079895E-001
   4.224100000010E-002   4.224205017090E-002   8.600420000002E-001   8.601100444794E-001
   4.118700000026E-002   4.519486427307E-002   9.054430000001E-001   9.094960689545E-001
   4.499800000031E-002   4.501605033875E-002   9.110280000000E-001   9.110598564148E-001
   4.502600000023E-002   4.502797126770E-002   9.014549999997E-001   9.054911136627E-001
   4.257099999995E-002   4.257011413574E-002   8.971350000002E-001   8.971948623657E-001
   4.629800000021E-002   4.630398750305E-002   9.217970000000E-001   9.220030307770E-001
   4.601099999991E-002   4.601097106934E-002   8.907879999997E-001   8.908011913300E-001
   4.355200000009E-002   4.355216026306E-002   8.536279999998E-001   8.538548946381E-001
   4.223499999989E-002   4.224300384521E-002   8.626479999998E-001   8.628220558167E-001
   4.212999999982E-002   4.223608970642E-002   8.586529999998E-001   8.588099479675E-001
   4.275899999993E-002   4.278206825256E-002   8.500939999999E-001   8.501551151276E-001
   4.261099999985E-002   4.276180267334E-002   8.600799999999E-001   8.625109195709E-001
   4.256699999996E-002   4.272484779358E-002   8.679459999998E-001   8.702991008759E-001
   4.319200000009E-002   4.319095611572E-002   8.601599999997E-001   8.603870868683E-001
   4.214000000002E-002   4.214000701904E-002   8.557970000002E-001   8.559691905975E-001
   4.234300000007E-002   4.270792007446E-002   8.623460000003E-001   8.682179450989E-001
   4.269799999975E-002   4.270505905151E-002   8.539649999998E-001   8.581240177155E-001
   4.242400000021E-002   4.272294044495E-002   8.672640000000E-001   8.731131553650E-001
   4.251699999986E-002   4.251599311829E-002   8.575299999998E-001   8.576750755310E-001
   4.254399999991E-002   4.256081581116E-002   8.578460000003E-001   8.580479621887E-001
   4.192199999989E-002   4.192805290222E-002   8.627859999997E-001   8.629519939423E-001
   4.596399999991E-002   4.596519470215E-002   9.212979999998E-001   9.214079380035E-001
   4.464399999961E-002   4.526901245117E-002   8.979479999998E-001   9.042410850525E-001
   4.249600000003E-002   4.251313209534E-002   8.979629999999E-001   8.980078697205E-001
   4.481900000019E-002   4.481792449951E-002   9.214690000003E-001   9.214949607849E-001
   4.228400000011E-002   4.228401184082E-002   8.920320000002E-001   8.920891284943E-001
   4.607499999975E-002   4.607391357422E-002   9.076230000001E-001   9.076490402222E-001
   4.246499999999E-002   4.258108139038E-002   8.505290000003E-001   8.605940341949E-001
   4.315200000019E-002   4.315209388733E-002   8.638209999999E-001   8.638699054718E-001
   4.245500000025E-002   4.245400428772E-002   8.864599999997E-001   8.905279636383E-001
   4.230099999995E-002   4.233002662659E-002   8.579239999999E-001   8.579950332642E-001
   4.455700000017E-002   4.455709457397E-002   8.654299999998E-001   8.654899597168E-001
   4.451300000028E-002   4.451704025269E-002   9.011510000000E-001   9.012260437012E-001
   4.258299999992E-002   4.258203506470E-002   8.784599999999E-001   8.784790039062E-001
   4.650299999957E-002   4.651999473572E-002   9.101820000001E-001   9.142429828644E-001
   4.611999999997E-002   4.611802101135E-002   9.191930000002E-001   9.191958904266E-001
   4.356499999994E-002   4.368185997009E-002   8.692330000003E-001   8.817331790924E-001
   4.371600000013E-002   4.371595382690E-002   8.609939999997E-001   8.610279560089E-001
   4.266199999984E-002   4.266285896301E-002   8.940109999999E-001   8.940141201019E-001
   4.197599999998E-002   4.197597503662E-002   8.541689999997E-001   8.543269634247E-001
   4.533300000003E-002   4.534006118774E-002   8.887690000001E-001   8.889489173889E-001
   4.274999999961E-002   4.275202751160E-002   8.900880000001E-001   8.901119232178E-001
   4.237800000010E-002   4.237699508667E-002   8.600099999999E-001   8.602011203766E-001
   4.667799999970E-002   4.667687416077E-002   9.228389999998E-001   9.228670597076E-001
   4.646200000025E-002   4.661989212036E-002   9.267350000000E-001   9.271590709686E-001
   4.615599999988E-002   4.615616798401E-002   8.696660000001E-001   8.697519302368E-001
   4.503599999998E-002   4.504299163818E-002   8.830639999996E-001   8.831360340118E-001
   4.124600000023E-002   4.596495628357E-002   9.107139999996E-001   9.397039413452E-001
   4.457999999977E-002   4.457902908325E-002   8.838529999998E-001   8.838889598846E-001
   4.258200000004E-002   4.258108139038E-002   8.861159999997E-001   8.862111568451E-001
   4.286199999979E-002   4.286193847656E-002   8.728020000003E-001   8.728370666504E-001
   4.532599999993E-002   4.532694816589E-002   8.712129999999E-001   8.712601661682E-001
   4.279100000031E-002   4.279017448425E-002   8.873709999998E-001   8.914320468903E-001
   4.429600000003E-002   4.431796073914E-002   9.001069999999E-001   9.002499580383E-001
   4.506999999967E-002   4.507708549500E-002   9.161340000001E-001   9.161801338196E-001
   4.466400000001E-002   4.466605186462E-002   9.045590000001E-001   9.086909294128E-001
   4.327800000010E-002   4.328703880310E-002   8.714759999998E-001   8.716540336609E-001
   4.396999999972E-002   4.400396347046E-002   8.536610000001E-001   8.538908958435E-001
   4.253999999992E-002   4.254889488220E-002   8.633489999997E-001   8.635611534119E-001
   4.287300000033E-002   4.287791252136E-002   8.708700000002E-001   8.752801418304E-001
   4.511000000002E-002   4.578304290771E-002   9.033199999999E-001   9.118499755859E-001
   4.619700000012E-002   4.619693756104E-002   9.157709999999E-001   9.157791137695E-001
   4.509899999994E-002   4.510021209717E-002   8.752929999996E-001   8.793108463287E-001
   4.496099999960E-002   4.495906829834E-002   8.959479999999E-001   8.959381580353E-001
   4.231700000037E-002   4.231595993042E-002   8.789950000000E-001   8.790309429169E-001
   4.231500000014E-002   4.231595993042E-002   8.549889999999E-001   8.550279140472E-001
   4.408700000022E-002   4.408693313599E-002   8.817599999998E-001   8.818089962006E-001
   4.518000000007E-002   4.517889022827E-002   8.972179999996E-001   8.972771167755E-001
   4.611900000009E-002   4.643082618713E-002   9.088780000002E-001   9.144420623779E-001
   4.460900000004E-002   4.460883140564E-002   9.145989999997E-001   9.146001338959E-001
   4.505000000017E-002   4.504895210266E-002   9.187929999998E-001   9.188020229340E-001
   4.284099999995E-002   4.284691810608E-002   8.576839999996E-001   8.577661514282E-001
   4.239400000006E-002   4.239583015442E-002   8.649710000004E-001   8.650021553040E-001
   4.353700000001E-002   4.354906082153E-002   9.049110000001E-001   9.049429893494E-001
   4.458700000032E-002   4.458785057068E-002   9.107770000001E-001   9.107999801636E-001
   4.383000000007E-002   4.382991790771E-002   8.937790000000E-001   8.938097953796E-001
   4.609900000014E-002   4.609799385071E-002   9.207899999997E-001   9.208300113678E-001
   4.480700000022E-002   4.481601715088E-002   8.843410000004E-001   8.843991756439E-001
   4.317300000002E-002   4.347205162048E-002   8.962910000000E-001   9.018750190735E-001
   4.482899999994E-002   4.482817649841E-002   8.759449999998E-001   8.759839534760E-001
   4.455500000040E-002   4.473519325256E-002   8.760210000000E-001   8.796269893646E-001
   4.269599999998E-002   4.270601272583E-002   8.784469999996E-001   8.785099983215E-001
   4.513399999996E-002   4.513406753540E-002   9.172279999998E-001   9.172949790955E-001
   4.496599999993E-002   4.496598243713E-002   8.673820000004E-001   8.674080371857E-001
